@_fa,link,prism:url,dc:identifier,eid,dc:title,prism:publicationName,prism:issn,prism:eIssn,prism:isbn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,citedby-count,prism:aggregationType,subtype,subtypeDescription,source-id,openaccess,openaccessFlag,dc:creator,prism:doi,pii,affiliation,article-number,freetoread,freetoreadLabel,prism:issueIdentifier,pubmed-id
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85010028233', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85010028233?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85010028233&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85010028233&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85010028233,SCOPUS_ID:85010028233,2-s2.0-85010028233,A decision support system for real-Time platooning of trucks,"IEEE Conference on Intelligent Transportation Systems, Proceedings, ITSC",,,"[{'@_fa': 'true', '$': '9781509018895'}]",,1792-1797,2016-12-22,22 December 2016,3,Conference Proceeding,cp,Conference Paper,21100792539,0,False,Saeednia M.,10.1109/ITSC.2016.7795801,,"[{'@_fa': 'true', 'affilname': 'ETH Zürich', 'affiliation-city': 'Zurich ZH,', 'affiliation-country': 'Switzerland'}]",7795801,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85010023000', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85010023000?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85010023000&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85010023000&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85010023000,SCOPUS_ID:85010023000,2-s2.0-85010023000,Meta-Heuristic Solution for Dynamic Association Control in Virtualized Multi-Rate WLANs,"Proceedings - Conference on Local Computer Networks, LCN",,,"[{'@_fa': 'true', '$': '9781509020546'}]",,253-261,2016-12-22,22 December 2016,7,Conference Proceeding,cp,Conference Paper,21100792542,0,False,Sajjadi D.,10.1109/LCN.2016.53,,"[{'@_fa': 'true', 'affilname': 'University of Victoria', 'affiliation-city': 'Victoria', 'affiliation-country': 'Canada'}]",7796797,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85011024017', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85011024017?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85011024017&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85011024017&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85011024017,SCOPUS_ID:85011024017,2-s2.0-85011024017,Passengers' choices on airport drop-off service: A decision forecast based on social learning and machine learning,"Proceedings of 2016 4th IEEE International Conference on Cloud Computing and Intelligence Systems, CCIS 2016",,,"[{'@_fa': 'true', '$': '9781509012558'}]",,485-489,2016-12-16,16 December 2016,0,Conference Proceeding,cp,Conference Paper,21100793700,0,False,Wang Z.,10.1109/CCIS.2016.7790307,,"[{'@_fa': 'true', 'affilname': 'Sichuan University', 'affiliation-city': 'Chengdu', 'affiliation-country': 'China'}]",7790307,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85014094085', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85014094085?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85014094085&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85014094085&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85014094085,SCOPUS_ID:85014094085,2-s2.0-85014094085,Automatic license plate recognition using mobile device,International Conference on Advanced Technologies for Communications,21621039,21621020,"[{'@_fa': 'true', '$': '9781509027101'}]",,268-271,2016-12-01,1 December 2016,16,Conference Proceeding,cp,Conference Paper,20600195633,0,False,Do H.N.,10.1109/ATC.2016.7764786,,"[{'@_fa': 'true', 'affilname': 'School of Electrical Engineering International University', 'affiliation-city': None, 'affiliation-country': 'Viet Nam'}]",7764786,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85006437597', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85006437597?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85006437597&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85006437597&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85006437597,SCOPUS_ID:85006437597,2-s2.0-85006437597,Comparison of a black-box model to a traditional numerical model for hydraulic head prediction,Global Nest Journal,17907632,,,18,761-770,2016-12-01,December 2016,2,Journal,ar,Article,19700174610,1,True,Tapoglou E.,10.30955/gnj.002002,,"[{'@_fa': 'true', 'affilname': 'Technical University of Crete', 'affiliation-city': 'Chania', 'affiliation-country': 'Greece'}]",,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}, {'$': 'Green'}]}",4,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84994322993', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84994322993?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84994322993&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84994322993&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0968090X16302121'}",https://api.elsevier.com/content/abstract/scopus_id/84994322993,SCOPUS_ID:84994322993,2-s2.0-84994322993,Short-term speed predictions exploiting big data on large urban road networks,Transportation Research Part C: Emerging Technologies,0968090X,,,73,183-201,2016-12-01,1 December 2016,94,Journal,ar,Article,20893,0,False,Fusco G.,10.1016/j.trc.2016.10.019,S0968090X16302121,"[{'@_fa': 'true', 'affilname': 'Sapienza Università di Roma', 'affiliation-city': 'Rome', 'affiliation-country': 'Italy'}]",,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84991227463', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84991227463?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84991227463&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84991227463&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0043135416307709'}",https://api.elsevier.com/content/abstract/scopus_id/84991227463,SCOPUS_ID:84991227463,2-s2.0-84991227463,Enhanced detection of pathogenic enteric viruses in coastal marine environment by concentration using methacrylate monolithic chromatographic supports paired with quantitative PCR,Water Research,00431354,18792448,,106,405-414,2016-12-01,1 December 2016,9,Journal,ar,Article,18795,1,True,Balasubramanian M.N.,10.1016/j.watres.2016.10.020,S0043135416307709,"[{'@_fa': 'true', 'affilname': 'Biosistemika', 'affiliation-city': 'Ljubljana', 'affiliation-country': 'Slovenia'}]",,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}]}",,27750129
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84989928835', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84989928835?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84989928835&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84989928835&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S002002551630620X'}",https://api.elsevier.com/content/abstract/scopus_id/84989928835,SCOPUS_ID:84989928835,2-s2.0-84989928835,Pedestrian detection by learning a mixture mask model and its implementation,Information Sciences,00200255,,,372,148-161,2016-12-01,1 December 2016,12,Journal,ar,Article,15134,0,False,Chen Y.,10.1016/j.ins.2016.08.050,S002002551630620X,"[{'@_fa': 'true', 'affilname': 'Hefei University of Technology', 'affiliation-city': 'Hefei', 'affiliation-country': 'China'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84984817875', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84984817875?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84984817875&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84984817875&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0010027716302013'}",https://api.elsevier.com/content/abstract/scopus_id/84984817875,SCOPUS_ID:84984817875,2-s2.0-84984817875,Strategies for memory-based decision making: Modeling behavioral and neural signatures within a cognitive architecture,Cognition,00100277,18737838,,157,77-99,2016-12-01,1 December 2016,16,Journal,ar,Article,12857,0,False,Fechner H.,10.1016/j.cognition.2016.08.011,S0010027716302013,"[{'@_fa': 'true', 'affilname': 'Carnegie Mellon University', 'affiliation-city': 'Pittsburgh', 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'Max Planck Institute for Human Development', 'affiliation-city': 'Berlin', 'affiliation-country': 'Germany'}]",,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,27597646
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84981303127', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84981303127?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84981303127&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84981303127&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0378779616302735'}",https://api.elsevier.com/content/abstract/scopus_id/84981303127,SCOPUS_ID:84981303127,2-s2.0-84981303127,Classification for consumption data in smart grid based on forecasting time series,Electric Power Systems Research,03787796,,,141,191-201,2016-12-01,1 December 2016,14,Journal,ar,Article,16044,0,False,Tornai K.,10.1016/j.epsr.2016.07.018,S0378779616302735,"[{'@_fa': 'true', 'affilname': 'Pazmany Peter Katolikus Egyetem', 'affiliation-city': 'Budapest', 'affiliation-country': 'Hungary'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84979294960', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84979294960?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84979294960&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84979294960&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84979294960,SCOPUS_ID:84979294960,2-s2.0-84979294960,Implementing delay insensitive oscillatory neural networks using CMOS and emerging technology,Analog Integrated Circuits and Signal Processing,09251030,15731979,,89,619-629,2016-12-01,1 December 2016,2,Journal,ar,Article,25569,0,False,Jackson T.C.,10.1007/s10470-016-0803-4,,"[{'@_fa': 'true', 'affilname': 'Carnegie Mellon University', 'affiliation-city': 'Pittsburgh', 'affiliation-country': 'United States'}]",,,,3,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85007530336', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85007530336?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85007530336&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85007530336&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85007530336,SCOPUS_ID:85007530336,2-s2.0-85007530336,Wi-Fi channel selection based on urban interference measurement,ACM International Conference Proceeding Series,,,"[{'@_fa': 'true', '$': '9781450347501'}, {'@_fa': 'true', '$': '9781450347815'}]",28-November-2016,143-150,2016-11-28,28 November 2016,5,Conference Proceeding,cp,Conference Paper,11600154611,0,False,Kajita S.,10.1145/2994374.2994402,,"[{'@_fa': 'true', 'affilname': 'Osaka University', 'affiliation-city': 'Suita', 'affiliation-country': 'Japan'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85006857307', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85006857307?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85006857307&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85006857307&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85006857307,SCOPUS_ID:85006857307,2-s2.0-85006857307,"2016 17th International Telecommunications Network Strategy and Planning Symposium, Networks 2016 - Conference Proceedings","2016 17th International Telecommunications Network Strategy and Planning Symposium, Networks 2016 - Conference Proceedings",,,"[{'@_fa': 'true', '$': '9781467389914'}]",,,2016-11-21,21 November 2016,0,Conference Proceeding,cr,Conference Review,21100790047,0,False,,,,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84994092791', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84994092791?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84994092791&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84994092791&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0950705116303057'}",https://api.elsevier.com/content/abstract/scopus_id/84994092791,SCOPUS_ID:84994092791,2-s2.0-84994092791,Cognitive pilot-aircraft interface for single-pilot operations,Knowledge-Based Systems,09507051,,,112,37-53,2016-11-15,15 November 2016,51,Journal,ar,Article,24772,0,False,Liu J.,10.1016/j.knosys.2016.08.031,S0950705116303057,"[{'@_fa': 'true', 'affilname': 'RMIT University', 'affiliation-city': 'Melbourne', 'affiliation-country': 'Australia'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84969580061', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84969580061?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84969580061&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84969580061&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0926580516300528'}",https://api.elsevier.com/content/abstract/scopus_id/84969580061,SCOPUS_ID:84969580061,2-s2.0-84969580061,"SmartSite: Intelligent and autonomous environments, machinery, and processes to realize smart road construction projects",Automation in Construction,09265805,,,71,21-33,2016-11-01,1 November 2016,43,Journal,ar,Article,24931,0,False,Kuenzel R.,10.1016/j.autcon.2016.03.012,S0926580516300528,"[{'@_fa': 'true', 'affilname': 'Universität Hohenheim', 'affiliation-city': 'Stuttgart', 'affiliation-country': 'Germany'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84966280492', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84966280492?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84966280492&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84966280492&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84966280492,SCOPUS_ID:84966280492,2-s2.0-84966280492,Uncertainty in Bus Arrival Time Predictions: Treating Heteroscedasticity with a Metamodel Approach,IEEE Transactions on Intelligent Transportation Systems,15249050,,,17,3286-3296,2016-11-01,November 2016,20,Journal,ar,Article,18378,0,False,O'Sullivan A.,10.1109/TITS.2016.2547184,,"[{'@_fa': 'true', 'affilname': 'Singapore-MIT Alliance for Research and Technology', 'affiliation-city': 'Singapore City', 'affiliation-country': 'Singapore'}]",7464894,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",11,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84998704743', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84998704743?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84998704743&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84998704743&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84998704743,SCOPUS_ID:84998704743,2-s2.0-84998704743,Smart surface: RFID-based gesture recognition using k-means algorithm,"Proceedings - 12th International Conference on Intelligent Environments, IE 2016",,,"[{'@_fa': 'true', '$': '9781509040568'}]",,111-118,2016-10-26,26 October 2016,8,Conference Proceeding,cp,Conference Paper,21100787316,0,False,Parada R.,10.1109/IE.2016.25,,"[{'@_fa': 'true', 'affilname': 'Universitat Pompeu Fabra Barcelona', 'affiliation-city': 'Barcelona', 'affiliation-country': 'Spain'}]",7723478,,,,
