@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:isbn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,source-id,openaccess,openaccessFlag,pii,article-number,prism:issueIdentifier,freetoread,freetoreadLabel,pubmed-id
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85088358215', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85088358215?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85088358215&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85088358215&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85088358215,SCOPUS_ID:85088358215,2-s2.0-85088358215,MAR-CPS: Measurable augmented reality for prototyping Cyber-Physical systems,Omidshafiei S.,AIAA Infotech at Aerospace,,,"[{'@_fa': 'true', '$': '9781624103384'}]",,,2015-01-01,2015,10.2514/6.2015-0643,15,"[{'@_fa': 'true', 'affilname': 'Massachusetts Institute of Technology', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'xute of Technology', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,21100400207,0,False,,,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84964426606', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84964426606?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84964426606&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84964426606&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84964426606,SCOPUS_ID:84964426606,2-s2.0-84964426606,On-board real-time optic-flow for miniature event-based vision sensors,Conradt J.,"2015 IEEE International Conference on Robotics and Biomimetics, IEEE-ROBIO 2015",,,"[{'@_fa': 'true', '$': '9781467396745'}]",,1858-1863,2015-01-01,2015,10.1109/ROBIO.2015.7419043,12,"[{'@_fa': 'true', 'affilname': 'Fakultät für Elektrotechnik und Informationstechnik, Technische Universität München', 'affiliation-city': 'Munich', 'affiliation-country': 'Germany'}]",Conference Proceeding,cp,Conference Paper,21100824859,0,False,,7419043,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84962838983', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84962838983?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84962838983&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84962838983&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84962838983,SCOPUS_ID:84962838983,2-s2.0-84962838983,AutoBikes: Autonomous electric bicycles for first and and last-mile mobility on demand,Wilhelm E.,"28th International Electric Vehicle Symposium and Exhibition 2015, EVS 2015",,,"[{'@_fa': 'true', '$': '9781510809260'}]",,,2015-01-01,2015,,2,"[{'@_fa': 'true', 'affilname': 'Singapore University of Technology and Design', 'affiliation-city': None, 'affiliation-country': 'Singapore'}]",Conference Proceeding,cp,Conference Paper,21100455539,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84961821106', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84961821106?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84961821106&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84961821106&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84961821106,SCOPUS_ID:84961821106,2-s2.0-84961821106,"Simulation of a multispectral, multicamera, off-road autonomous vehicle perception system with Virtual Autonomous Navigation Environment (VANE)",Chambers D.,Proceedings of SPIE - The International Society for Optical Engineering,0277786X,1996756X,"[{'@_fa': 'true', '$': '9781628418583'}]",9648,,2015-01-01,2015,10.1117/12.2194372,6,"[{'@_fa': 'true', 'affilname': 'Southwest Research Institute', 'affiliation-city': 'San Antonio', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,40067,0,False,,964802,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84961113770', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84961113770?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84961113770&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84961113770&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84961113770,SCOPUS_ID:84961113770,2-s2.0-84961113770,Design of an autonomous intelligent demand-side management system by using electric vehicles as mobile energy storage units by means of evolutionary algorithms,Galván-López E.,IJCCI 2015 - Proceedings of the 7th International Joint Conference on Computational Intelligence,,,"[{'@_fa': 'true', '$': '9789897581571'}]",1,106-115,2015-01-01,2015,10.5220/0005607401060115,1,"[{'@_fa': 'true', 'affilname': 'Trinity College Dublin', 'affiliation-city': 'Dublin', 'affiliation-country': 'Ireland'}]",Conference Proceeding,cp,Conference Paper,21100451364,1,True,,,,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84960798237', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84960798237?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84960798237&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84960798237&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S2212683X15000171'}",https://api.elsevier.com/content/abstract/scopus_id/84960798237,SCOPUS_ID:84960798237,2-s2.0-84960798237,Automatic navigation of wall following mobile robot using Adaptive Resonance Theory of Type-1,Dash T.,Biologically Inspired Cognitive Architectures,2212683X,,,12,1-8,2015-01-01,2015,10.1016/j.bica.2015.04.008,8,"[{'@_fa': 'true', 'affilname': 'National Institute of Science &amp; Technology', 'affiliation-city': 'Berhampur', 'affiliation-country': 'India'}]",Journal,ar,Article,21100218522,0,False,S2212683X15000171,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84959020606', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84959020606?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84959020606&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84959020606&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84959020606,SCOPUS_ID:84959020606,2-s2.0-84959020606,Training and evaluation of a learning-based autonomous unmanned aircraft for collision avoidance: Virtual training data generation,Matsumoto T.T.,"Safety and Reliability of Complex Engineered Systems - Proceedings of the 25th European Safety and Reliability Conference, ESREL 2015",,,"[{'@_fa': 'true', '$': '9781138028791'}]",,2771-2779,2015-01-01,2015,10.1201/b19094-363,0,"[{'@_fa': 'true', 'affilname': 'Universidade de São Paulo', 'affiliation-city': 'Sao Paulo', 'affiliation-country': 'Brazil'}]",Conference Proceeding,cp,Conference Paper,21100447801,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84958225123', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84958225123?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84958225123&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84958225123&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84958225123,SCOPUS_ID:84958225123,2-s2.0-84958225123,Assistance system for traffic signs inventory,Zídek K.,Acta Universitatis Agriculturae et Silviculturae Mendelianae Brunensis,12118516,,,63,2197-2204,2015-01-01,2015,10.11118/actaun201563062197,2,"[{'@_fa': 'true', 'affilname': 'Mendelova univerzita v Brne', 'affiliation-city': 'Brno', 'affiliation-country': 'Czech Republic'}]",Journal,ar,Article,5800179588,1,True,,,6,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84945956266', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84945956266?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84945956266&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84945956266&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84945956266,SCOPUS_ID:84945956266,2-s2.0-84945956266,A survey on road condition monitoring and mitigation,Jayaseeli D.,International Journal of Applied Engineering Research,09734562,09739769,,10,39944-39949,2015-01-01,2015,,0,"[{'@_fa': 'true', 'affilname': 'SRM Institute of Science and Technology', 'affiliation-city': 'Chennai', 'affiliation-country': 'India'}]",Journal,ar,Article,21100217234,0,False,,,19,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84929855985', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84929855985?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84929855985&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84929855985&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84929855985,SCOPUS_ID:84929855985,2-s2.0-84929855985,Automatic vehicle classification system,Almehmadi Tarig Saeed S.,International Journal of Applied Engineering Research,09734562,09739769,,10,19633-19646,2015-01-01,2015,,1,"[{'@_fa': 'true', 'affilname': 'International Islamic University Malaysia', 'affiliation-city': 'Kuala Lumpur', 'affiliation-country': 'Malaysia'}]",Journal,ar,Article,21100217234,0,False,,,8,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84928527513', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84928527513?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84928527513&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84928527513&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84928527513,SCOPUS_ID:84928527513,2-s2.0-84928527513,"International Conference on Computational Vision and Robotics, ICCVR 2014",,Advances in Intelligent Systems and Computing,21945357,,"[{'@_fa': 'true', '$': '9788132221951'}]",332,1-231,2015-01-01,2015,,0,,Book Series,cr,Conference Review,5100152904,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84922311244', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84922311244?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84922311244&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84922311244&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84922311244,SCOPUS_ID:84922311244,2-s2.0-84922311244,"International Conference on Nature of Computation and Communication, ICTCC 2014",,"Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST",18678211,,"[{'@_fa': 'true', '$': '9783319153919'}]",144,1-369,2015-01-01,2015,,0,,Book Series,cr,Conference Review,21100220348,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84912572129', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84912572129?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84912572129&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84912572129&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84912572129,SCOPUS_ID:84912572129,2-s2.0-84912572129,Coordinating UAVs in dynamic environments by network-aware mission planning,Balduccini M.,Proceedings - IEEE Military Communications Conference MILCOM,,,"[{'@_fa': 'true', '$': '9781479967704'}]",,983-988,2014-11-13,13 November 2014,10.1109/MILCOM.2014.168,2,"[{'@_fa': 'true', 'affilname': 'Drexel University', 'affiliation-city': 'Philadelphia', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,87683,0,False,,6956888,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84911488086', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84911488086?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84911488086&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84911488086&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84911488086,SCOPUS_ID:84911488086,2-s2.0-84911488086,Spatio-temporal motion features for laser-based moving objects detection and tracking,Shen X.,IEEE International Conference on Intelligent Robots and Systems,21530858,21530866,"[{'@_fa': 'true', '$': '9781479969340'}]",,4253-4259,2014-10-31,31 October 2014,10.1109/IROS.2014.6943162,7,"[{'@_fa': 'true', 'affilname': 'National University of Singapore', 'affiliation-city': 'Singapore City', 'affiliation-country': 'Singapore'}]",Conference Proceeding,cp,Conference Paper,66854,0,False,,6943162,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85116182344', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85116182344?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116182344&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116182344&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85116182344,SCOPUS_ID:85116182344,2-s2.0-85116182344,"2014 UKACC International Conference on Control, CONTROL 2014 - Proceedings",,"2014 UKACC International Conference on Control, CONTROL 2014 - Proceedings",,,"[{'@_fa': 'true', '$': '9781479950119'}]",,,2014-10-01,1 October 2014,,0,,Conference Proceeding,cr,Conference Review,21100368205,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84949518033', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84949518033?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84949518033&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84949518033&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84949518033,SCOPUS_ID:84949518033,2-s2.0-84949518033,Motion Planning for Autonomous Vehicle Based on Radial Basis Function Neural Network in Unstructured Environment,Chen J.,Sensors,14248220,,,14,17548-17566,2014-09-01,September 2014,10.3390/s140917548,20,"[{'@_fa': 'true', 'affilname': 'Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'University of Science and Technology of China', 'affiliation-city': 'Hefei', 'affiliation-country': 'China'}]",Journal,ar,Article,130124,1,True,,,9,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84896707806', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84896707806?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84896707806&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84896707806&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0925231213010904'}",https://api.elsevier.com/content/abstract/scopus_id/84896707806,SCOPUS_ID:84896707806,2-s2.0-84896707806,Autonomous UAV based search operations using constrained sampling evolutionary algorithms,Varela G.,Neurocomputing,09252312,18728286,,132,54-67,2014-05-20,20 May 2014,10.1016/j.neucom.2013.03.060,17,"[{'@_fa': 'true', 'affilname': 'Universidade da Coruña', 'affiliation-city': 'A Coruna', 'affiliation-country': 'Spain'}]",Journal,ar,Article,24807,0,False,S0925231213010904,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84949929423', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84949929423?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84949929423&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84949929423&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84949929423,SCOPUS_ID:84949929423,2-s2.0-84949929423,Online Tool for Benchmarking of Simulated Intervention Autonomous Underwater Vehicles: Evaluating Position Controllers in Changing Underwater Currents,Perez J.,"Proceedings - 2nd International Conference on Artificial Intelligence, Modelling, and Simulation, AIMS 2014",,,"[{'@_fa': 'true', '$': '9781479975990'}]",,246-251,2014-05-05,5 May 2014,10.1109/AIMS.2014.23,2,"[{'@_fa': 'true', 'affilname': 'Universidad Jaume I', 'affiliation-city': 'Castellon de la Plana', 'affiliation-country': 'Spain'}]",Conference Proceeding,cp,Conference Paper,21100529020,0,False,,7102468,,,,
