@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:eIssn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,pii,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:issn,prism:issueIdentifier,article-number,pubmed-id,prism:isbn
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/7044238462', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/7044238462?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=7044238462&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=7044238462&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/7044238462,SCOPUS_ID:7044238462,2-s2.0-7044238462,Cellular automata cryptography using reconfigurable computing,George D.F.J.,Lecture Notes in Artificial Intelligence (Subseries of Lecture Notes in Computer Science),,2718,104-111,2003-01-01,2003,10.1007/3-540-45034-3_11,,1,"[{'@_fa': 'true', 'affilname': 'The University of Western Australia', 'affiliation-city': 'Perth', 'affiliation-country': 'Australia'}]",Conference Proceeding,cp,Conference Paper,25674,0,False,,,03029743,,,,"[{'@_fa': 'true', '$': '3540404554'}, {'@_fa': 'true', '$': '9783540404552'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/4043173472', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/4043173472?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=4043173472&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=4043173472&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/4043173472,SCOPUS_ID:4043173472,2-s2.0-4043173472,Intelligent selective disassembly using the ant colony algorithm,Wang J.F.,"Artificial Intelligence for Engineering Design, Analysis and Manufacturing: AIEDAM",,17,325-333,2003-01-01,September/November 2003,10.1017/s0890060403174045,,65,"[{'@_fa': 'true', 'affilname': 'Huazhong University of Science and Technology', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}]",Journal,ar,Article,23678,0,False,,,08900604,4-5,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/35248884022', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/35248884022?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=35248884022&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=35248884022&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/35248884022,SCOPUS_ID:35248884022,2-s2.0-35248884022,Spherical decision surfaces using conformal modelling,Perwass C.,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),16113349,2781,9-16,2003-01-01,2003,10.1007/978-3-540-45243-0_2,,8,"[{'@_fa': 'true', 'affilname': 'Christian-Albrechts-Universität zu Kiel', 'affiliation-city': 'Kiel', 'affiliation-country': 'Germany'}]",Book Series,ar,Article,25674,0,False,,,03029743,,,,"[{'@_fa': 'true', '$': '3540408614'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/35248840090', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/35248840090?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=35248840090&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=35248840090&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/35248840090,SCOPUS_ID:35248840090,2-s2.0-35248840090,Real-time terascale implementation of tele-immersion,Kelshikar N.,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),16113349,2660,33-42,2003-01-01,2003,10.1007/3-540-44864-0_4,,9,"[{'@_fa': 'true', 'affilname': 'School of Engineering and Applied Science', 'affiliation-city': 'Philadelphia', 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'University of Pennsylvania', 'affiliation-city': 'Philadelphia', 'affiliation-country': 'United States'}]",Book Series,ar,Article,25674,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}, {'$': 'Green'}]}",03029743,,,,"[{'@_fa': 'true', '$': '3540401970'}, {'@_fa': 'true', '$': '9783540401971'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/33845584036', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/33845584036?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33845584036&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33845584036&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/33845584036,SCOPUS_ID:33845584036,2-s2.0-33845584036,Nonlinear echo cancellation: A real implementation,Sentoni G.,"Proceedings of the 3rd IEEE International Symposium on Signal Processing and Information Technology, ISSPIT 2003",,,656-659,2003-01-01,2003,10.1109/ISSPIT.2003.1341206,,2,"[{'@_fa': 'true', 'affilname': 'Universidad Argentina de la Empresa', 'affiliation-city': 'Buenos Aires', 'affiliation-country': 'Argentina'}]",Conference Proceeding,cp,Conference Paper,21100426991,0,False,,,,,1341206,,"[{'@_fa': 'true', '$': '0780382927'}, {'@_fa': 'true', '$': '9780780382923'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/29144447259', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/29144447259?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=29144447259&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=29144447259&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/29144447259,SCOPUS_ID:29144447259,2-s2.0-29144447259,The MODEST modeling tool and its implementation,Bohnenkamp H.,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),16113349,2794,116-133,2003-01-01,2003,10.1007/978-3-540-45232-4_8,,17,"[{'@_fa': 'true', 'affilname': 'Universiteit Twente', 'affiliation-city': 'Enschede', 'affiliation-country': 'Netherlands'}]",Book Series,ar,Article,25674,0,False,,,03029743,,,,"[{'@_fa': 'true', '$': '3540408142'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/17444444465', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/17444444465?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=17444444465&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=17444444465&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/17444444465,SCOPUS_ID:17444444465,2-s2.0-17444444465,Damage detection and health monitoring based on vibration measurements and recognition algorithms in real-scale aeronautical structural components,Bovio I.,Key Engineering Materials,16629795,245-246,519-526,2003-01-01,2003,,,4,"[{'@_fa': 'true', 'affilname': 'Università degli Studi di Napoli Federico II', 'affiliation-city': 'Naples', 'affiliation-country': 'Italy'}]",Book Series,cp,Conference Paper,12378,0,False,,,10139826,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/1642269754', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/1642269754?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=1642269754&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=1642269754&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/1642269754,SCOPUS_ID:1642269754,2-s2.0-1642269754,"Dimension change, coarse grained coding and pattern recognition in spatio-temporal nonlinear systems.",Demaris D.,Journal of integrative neuroscience,,2,71-102,2003-01-01,Jun 2003,10.1142/S0219635203000160,,1,"[{'@_fa': 'true', 'affilname': 'International Business Machines', 'affiliation-city': 'Armonk', 'affiliation-country': 'United States'}]",Journal,ar,Article,16722,0,False,,,02196352,1,,15011278,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/0344665788', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/0344665788?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0344665788&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0344665788&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/0344665788,SCOPUS_ID:0344665788,2-s2.0-0344665788,Towards an Intelligent Vision System for Mobile Robots in RoboCup Environment,Jamzad M.,IEEE International Symposium on Intelligent Control - Proceedings,,,1012-1017,2003-01-01,2003,10.1109/isic.2003.1254776,,1,"[{'@_fa': 'true', 'affilname': 'Sharif University of Technology', 'affiliation-city': 'Tehran', 'affiliation-country': 'Iran'}]",Conference Proceeding,cp,Conference Paper,110569,0,False,,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/0242385658', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/0242385658?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0242385658&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0242385658&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/0242385658,SCOPUS_ID:0242385658,2-s2.0-0242385658,Wavelength selection with Tabu Search,Hageman J.A.,Journal of Chemometrics,,17,427-437,2003-01-01,August/September 2003,10.1002/cem.782,,42,"[{'@_fa': 'true', 'affilname': 'Radboud Universiteit', 'affiliation-city': 'Nijmegen', 'affiliation-country': 'Netherlands'}]",Journal,cp,Conference Paper,24022,0,False,,,08869383,8-9,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/0043173785', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/0043173785?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0043173785&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0043173785&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/0043173785,SCOPUS_ID:0043173785,2-s2.0-0043173785,"ChemSpaceShuttle: A tool for data mining in drug discovery by classification, projection, and 3D visualization",Givehchi A.,QSAR and Combinatorial Science,,22,549-559,2003-01-01,July 2003,10.1002/qsar.200310007,,16,"[{'@_fa': 'true', 'affilname': 'Goethe-Universität Frankfurt am Main', 'affiliation-city': 'Frankfurt am Main', 'affiliation-country': 'Germany'}, {'@_fa': 'true', 'affilname': 'CallistoGen AG', 'affiliation-city': 'Hennigsdorf', 'affiliation-country': 'Germany'}]",Journal,ar,Article,21785,0,False,,,1611020X,5,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/0041783871', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/0041783871?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0041783871&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0041783871&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/0041783871,SCOPUS_ID:0041783871,2-s2.0-0041783871,Several necessary conditions for the evolution of complex forms of life in an artificial environment,Suzuki H.,Artificial Life,,9,153-174,2003-01-01,Spring 2003,10.1162/106454603322221504,,19,"[{'@_fa': 'true', 'affilname': 'Advanced Telecommunications Research Institute International (ATR)', 'affiliation-city': 'Kyoto', 'affiliation-country': 'Japan'}]",Journal,ar,Article,24142,0,False,,,10645462,2,,12906727,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/0037380809', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/0037380809?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0037380809&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0037380809&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0893608003000157'}",https://api.elsevier.com/content/abstract/scopus_id/0037380809,SCOPUS_ID:0037380809,2-s2.0-0037380809,Improved system for object detection and star/galaxy classification via local subspace analysis,Liu Z.Y.,Neural Networks,,16,437-451,2003-01-01,April/May 2003,10.1016/S0893-6080(03)00015-7,S0893608003000157,25,"[{'@_fa': 'true', 'affilname': 'Chinese University of Hong Kong', 'affiliation-city': 'Hong Kong', 'affiliation-country': 'Hong Kong'}]",Journal,ar,Article,24804,0,False,,,08936080,3-4,,12672439,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/0037287379', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/0037287379?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0037287379&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0037287379&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/0037287379,SCOPUS_ID:0037287379,2-s2.0-0037287379,Adaptive state filtering for space shuttle main engine turbine health monitoring,Williams R.B.,Journal of Spacecraft and Rockets,15336794,40,101-109,2003-01-01,January/February 2003,10.2514/2.3920,,2,"[{'@_fa': 'true', 'affilname': 'Los Alamos National Laboratory', 'affiliation-city': 'Los Alamos', 'affiliation-country': 'United States'}]",Journal,ar,Article,29589,0,False,,,00224650,1,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/0037277806', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/0037277806?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0037277806&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0037277806&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/0037277806,SCOPUS_ID:0037277806,2-s2.0-0037277806,Fast minimization of structural risk by nearest neighbor rule,Karaçali B.,IEEE Transactions on Neural Networks,,14,127-137,2003-01-01,January 2003,10.1109/TNN.2002.804315,,46,"[{'@_fa': 'true', 'affilname': 'NC State University', 'affiliation-city': 'Raleigh', 'affiliation-country': 'United States'}]",Journal,ar,Article,24243,0,False,,,10459227,1,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/0037251264', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/0037251264?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0037251264&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0037251264&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/0037251264,SCOPUS_ID:0037251264,2-s2.0-0037251264,Semantic abstractions in the multimedia domain,Megalou E.,IEEE Transactions on Knowledge and Data Engineering,,15,136-160,2003-01-01,January 2003,10.1109/TKDE.2003.1161587,,11,"[{'@_fa': 'true', 'affilname': 'Computer Technology Institute', 'affiliation-city': 'Patra', 'affiliation-country': 'Greece'}]",Journal,ar,Article,17362,0,False,,,10414347,1,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84897798882', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84897798882?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84897798882&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84897798882&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84897798882,SCOPUS_ID:84897798882,2-s2.0-84897798882,AIAA Modeling and Simulation Technologies Conference and Exhibit 2002,,AIAA Modeling and Simulation Technologies Conference and Exhibit,,,,2002-12-01,2002,,,0,,Conference Proceeding,cr,Conference Review,21100516239,0,False,,,,,,,"[{'@_fa': 'true', '$': '9781563479458'}, {'@_fa': 'true', '$': '9781624101212'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84897792331', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84897792331?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84897792331&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84897792331&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84897792331,SCOPUS_ID:84897792331,2-s2.0-84897792331,9th AIAA/ISSMO Symposium on Multidisciplinary Analysis and Optimization 2002,,9th AIAA/ISSMO Symposium on Multidisciplinary Analysis and Optimization,,,,2002-12-01,2002,,,0,,Conference Proceeding,cr,Conference Review,21100296611,0,False,,,,,,,"[{'@_fa': 'true', '$': '9781624101205'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/77953852622', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/77953852622?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77953852622&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77953852622&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/77953852622,SCOPUS_ID:77953852622,2-s2.0-77953852622,Integrated learning for interactive synthetic characters,Blumberg B.,"Proceedings of the 29th Annual Conference on Computer Graphics and Interactive Techniques, SIGGRAPH '02",,,417-426,2002-12-01,2002,10.1145/566570.566597,,100,"[{'@_fa': 'true', 'affilname': 'Massachusetts Institute of Technology', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,19700175279,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,,,,"[{'@_fa': 'true', '$': '1581135211'}, {'@_fa': 'true', '$': '9781581135213'}]"
