@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,pii,freetoread,freetoreadLabel,prism:isbn,pubmed-id
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/42449150838', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/42449150838?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=42449150838&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=42449150838&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/42449150838,SCOPUS_ID:42449150838,2-s2.0-42449150838,Eclectic theory of intelligent robots,Hall E.L.,Proceedings of SPIE - The International Society for Optical Engineering,0277786X,,6764,,,2007-12-01,2007,10.1117/12.730799,1,"[{'@_fa': 'true', 'affilname': 'University of Cincinnati', 'affiliation-city': 'Cincinnati', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,676403,40067,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}","[{'@_fa': 'true', '$': '9780819469243'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/40949156238', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/40949156238?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=40949156238&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=40949156238&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/40949156238,SCOPUS_ID:40949156238,2-s2.0-40949156238,Real-time multi-network based identification with dynamic selection implemented for a low cost UAV,Puttige V.R.,"Conference Proceedings - IEEE International Conference on Systems, Man and Cybernetics",1062922X,,,,759-764,2007-12-01,2007,10.1109/ICSMC.2007.4413945,8,"[{'@_fa': 'true', 'affilname': 'University of New South Wales at Australian Defence Force Academy', 'affiliation-city': 'Canberra', 'affiliation-country': 'Australia'}, {'@_fa': 'true', 'affilname': 'IEEE', 'affiliation-city': 'New York', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,4413945,145097,0,False,,,,"[{'@_fa': 'true', '$': '1424409918'}, {'@_fa': 'true', '$': '9781424409914'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/36749037719', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/36749037719?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=36749037719&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=36749037719&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/36749037719,SCOPUS_ID:36749037719,2-s2.0-36749037719,Performance enhancement in an uninhabited air vehicle task using psychophysiologically determined adaptive aiding,Wilson G.F.,Human Factors,00187208,,49,6,1005-1018,2007-12-01,December 2007,10.1518/001872007X249875,194,"[{'@_fa': 'true', 'affilname': 'Air Force Research Laboratory', 'affiliation-city': 'Dayton', 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'Physiometrex', 'affiliation-city': 'Springfield', 'affiliation-country': 'United States'}]",Journal,ar,Article,,29755,0,False,,,,,18074700
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/36048994659', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/36048994659?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=36048994659&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=36048994659&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/36048994659,SCOPUS_ID:36048994659,2-s2.0-36048994659,Position estimation and driving of an autonomous vehicle by monocular vision,Hanan J.C.,Proceedings of SPIE - The International Society for Optical Engineering,0277786X,,6574,,,2007-11-19,2007,10.1117/12.729607,1,"[{'@_fa': 'true', 'affilname': 'Oklahoma State University', 'affiliation-city': 'Stillwater', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,65740K,40067,0,False,,,,"[{'@_fa': 'true', '$': '0819466964'}, {'@_fa': 'true', '$': '9780819466969'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/35649005995', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/35649005995?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=35649005995&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=35649005995&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/35649005995,SCOPUS_ID:35649005995,2-s2.0-35649005995,Drone formation control system real-time path planning,Soto M.,Collection of Technical Papers - 2007 AIAA InfoTech at Aerospace Conference,,,1,,606-639,2007-11-05,2007,,9,"[{'@_fa': 'true', 'affilname': 'UNITECH', 'affiliation-city': None, 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,,8300153212,0,False,,,,"[{'@_fa': 'true', '$': '1563478935'}, {'@_fa': 'true', '$': '9781563478932'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/34447537708', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/34447537708?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34447537708&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=34447537708&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0921889007000498'}",https://api.elsevier.com/content/abstract/scopus_id/34447537708,SCOPUS_ID:34447537708,2-s2.0-34447537708,Application of SONQL for real-time learning of robot behaviors,Carreras M.,Robotics and Autonomous Systems,09218890,,55,8,628-642,2007-08-31,31 August 2007,10.1016/j.robot.2007.03.003,17,"[{'@_fa': 'true', 'affilname': 'Universitat de Girona', 'affiliation-city': 'Girona', 'affiliation-country': 'Spain'}]",Journal,ar,Article,,18079,0,False,S0921889007000498,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/35248829533', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/35248829533?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=35248829533&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=35248829533&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/35248829533,SCOPUS_ID:35248829533,2-s2.0-35248829533,Generalized Sigmoid fuzzy neural network control for mini underwater vehicles,Liang X.,Dalian Haishi Daxue Xuebao/Journal of Dalian Maritime University,10067736,,33,3,11-15,2007-08-01,August 2007,,4,"[{'@_fa': 'true', 'affilname': 'Harbin Engineering University', 'affiliation-city': 'Harbin', 'affiliation-country': 'China'}]",Journal,ar,Article,,6600153203,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/69549085624', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/69549085624?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=69549085624&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=69549085624&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/69549085624,SCOPUS_ID:69549085624,2-s2.0-69549085624,Efficiently learning metric and topological maps with autonomous service robots,Stachniss C.,IT - Information Technology,16112776,21967032,49,4,232-237,2007-07-01,1 July 2007,10.1524/itit.2007.49.4.232,3,,Journal,ar,Article,,21100929583,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/41849113436', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/41849113436?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=41849113436&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=41849113436&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/41849113436,SCOPUS_ID:41849113436,2-s2.0-41849113436,Sequential nonlinear manifold learning,Kumar S.,Intelligent Data Analysis,1088467X,15714128,11,2,203-222,2007-01-01,2007,10.3233/ida-2007-11207,1,"[{'@_fa': 'true', 'affilname': 'The University of Sydney', 'affiliation-city': 'Sydney', 'affiliation-country': 'Australia'}]",Journal,ar,Article,,11300153726,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/35448959626', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/35448959626?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=35448959626&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=35448959626&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/35448959626,SCOPUS_ID:35448959626,2-s2.0-35448959626,1996-2006 Autonomous robots,Thrun S.,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,16113349,4314 LNAI,,449-450,2007-01-01,2007,10.1007/978-3-540-69912-5_37,0,"[{'@_fa': 'true', 'affilname': 'Stanford University', 'affiliation-city': 'Palo Alto', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,,25674,0,False,,,,"[{'@_fa': 'true', '$': '3540699112'}, {'@_fa': 'true', '$': '9783540699118'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/34548505478', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/34548505478?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34548505478&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=34548505478&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/34548505478,SCOPUS_ID:34548505478,2-s2.0-34548505478,Agent collaborative target localization and classification in wireless sensor networks,Wang X.,Sensors,14243210,14248220,7,8,1359-1386,2007-01-01,August 2007,10.3390/s7081359,32,"[{'@_fa': 'true', 'affilname': 'Tsinghua University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Journal,ar,Article,,130124,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/33847783181', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/33847783181?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33847783181&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33847783181&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/33847783181,SCOPUS_ID:33847783181,2-s2.0-33847783181,Actuator fault diagnosis of autonomous underwater vehicle based on wavelet neural network,Wang L.,Xitong Fangzhen Xuebao / Journal of System Simulation,1004731X,,19,1,206-209,2007-01-01,January 2007,,5,"[{'@_fa': 'true', 'affilname': 'Harbin Engineering University', 'affiliation-city': 'Harbin', 'affiliation-country': 'China'}]",Journal,ar,Article,,13608,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84867276740', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84867276740?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84867276740&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84867276740&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84867276740,SCOPUS_ID:84867276740,2-s2.0-84867276740,Target detection using FPGA structures,Nawrat A.,"WMSCI 2006 - The 10th World Multi-Conference on Systemics, Cybernetics and Informatics, Jointly with the 12th International Conference on Information Systems Analysis and Synthesis, ISAS 2006 - Proc.",,,4,,344-348,2006-12-01,2006,,0,"[{'@_fa': 'true', 'affilname': 'Silesian University of Technology', 'affiliation-city': 'Gliwice', 'affiliation-country': 'Poland'}]",Conference Proceeding,cp,Conference Paper,,21100496700,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/77957774483', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/77957774483?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77957774483&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77957774483&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/77957774483,SCOPUS_ID:77957774483,2-s2.0-77957774483,Color optic flow: A computer vision approach for object detection on UAVs,Ortiz A.E.,AIAA/IEEE Digital Avionics Systems Conference - Proceedings,,,,,,2006-12-01,2006,10.1109/DASC.2006.313713,7,"[{'@_fa': 'true', 'affilname': 'University of Illinois Urbana-Champaign', 'affiliation-city': 'Urbana', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,,110368,0,False,,,,"[{'@_fa': 'true', '$': '1424403782'}, {'@_fa': 'true', '$': '9781424403783'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/56349152702', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/56349152702?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=56349152702&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=56349152702&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/56349152702,SCOPUS_ID:56349152702,2-s2.0-56349152702,A high performance fuzzy logic architecture for UAV decision making,Wu P.,"Proceedings of the 2nd IASTED International Conference on Computational Intelligence, CI 2006",,,,,260-265,2006-12-01,2006,,4,"[{'@_fa': 'true', 'affilname': 'Queensland University of Technology', 'affiliation-city': 'Brisbane', 'affiliation-country': 'Australia'}]",Conference Proceeding,cp,Conference Paper,,12800154712,0,False,,,,"[{'@_fa': 'true', '$': '0889866023'}, {'@_fa': 'true', '$': '9780889866027'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/50049084200', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/50049084200?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=50049084200&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=50049084200&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/50049084200,SCOPUS_ID:50049084200,2-s2.0-50049084200,"Forest fire management supporting by UAV based air reconnaissance results of szendro fire department, Hungary",Restas A.,"2006 1st International Symposium on Environment Identities and Mediterranean Area, ISEIM",,,,,73-77,2006-12-01,2006,10.1109/ISEIMA.2006.345050,14,"[{'@_fa': 'true', 'affilname': 'Szendro Fire Department', 'affiliation-city': None, 'affiliation-country': 'Hungary'}]",Conference Proceeding,cp,Conference Paper,4150439,12100155313,0,False,,,,"[{'@_fa': 'true', '$': '1424402328'}, {'@_fa': 'true', '$': '9781424402328'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/34547308913', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/34547308913?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34547308913&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=34547308913&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/34547308913,SCOPUS_ID:34547308913,2-s2.0-34547308913,Terrain modeling using machine learning methods,Yeu C.W.T.,"9th International Conference on Control, Automation, Robotics and Vision, 2006, ICARCV '06",,,,,,2006-12-01,2006,10.1109/ICARCV.2006.345471,1,"[{'@_fa': 'true', 'affilname': 'Nanyang Technological University', 'affiliation-city': 'Singapore City', 'affiliation-country': 'Singapore'}]",Conference Proceeding,cp,Conference Paper,4150400,7000153215,0,False,,,,"[{'@_fa': 'true', '$': '1424403421'}, {'@_fa': 'true', '$': '9781424403424'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/34250680032', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/34250680032?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34250680032&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=34250680032&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/34250680032,SCOPUS_ID:34250680032,2-s2.0-34250680032,Motion control of underwater vehicles based on robust neural network,Xiao L.,IEEE International Conference on Intelligent Robots and Systems,,,,,3910-3915,2006-12-01,2006,10.1109/IROS.2006.281803,0,"[{'@_fa': 'true', 'affilname': 'University of Harbin Engineering', 'affiliation-city': 'Harbin', 'affiliation-country': 'China'}]",Conference Proceeding,cp,Conference Paper,4059017,66854,0,False,,,,"[{'@_fa': 'true', '$': '142440259X'}, {'@_fa': 'true', '$': '9781424402595'}]",
