@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,pubmed-id,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:issn,pii,prism:isbn
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115634116', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115634116?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115634116&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115634116&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115634116,SCOPUS_ID:85115634116,2-s2.0-85115634116,"5th International Virtual Conference on Human Interaction and Emerging Technologies, IHIET 2021 and 6th International Conference on Human Interaction and Emerging Technologies: Future Systems, IHIET-FS 2021",,Lecture Notes in Networks and Systems,23673389,319,,,2022-01-01,2022,,0,,,Book Series,cr,Conference Review,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9783030855390'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115622539', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115622539?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115622539&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115622539&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115622539,SCOPUS_ID:85115622539,2-s2.0-85115622539,Experiments on Gamification with Virtual and Augmented Reality for Practical Application Learning,Silva F.,Lecture Notes in Networks and Systems,23673389,326,,175-184,2022-01-01,2022,10.1007/978-3-030-86618-1_18,0,"[{'@_fa': 'true', 'affilname': 'Centro de Inovação e Investigação em Ciências Empresariais e Sistemas de Informação', 'affiliation-city': 'Felgueiras', 'affiliation-country': 'Portugal'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9783030866174'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115240312', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115240312?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115240312&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115240312&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115240312,SCOPUS_ID:85115240312,2-s2.0-85115240312,A Comprehensive Attention-Based Model for Image Captioning,Kumar V.,Lecture Notes on Data Engineering and Communications Technologies,23674520,75,,131-146,2022-01-01,2022,10.1007/978-981-16-3728-5_10,0,"[{'@_fa': 'true', 'affilname': 'Delhi Technological University', 'affiliation-city': 'New Delhi', 'affiliation-country': 'India'}]",,Book Series,ch,Book Chapter,,21100975545,0,False,,,23674512,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115208089', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115208089?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115208089&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115208089&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115208089,SCOPUS_ID:85115208089,2-s2.0-85115208089,"International Conference on Intelligent and Fuzzy Systems, INFUS 2021",,Lecture Notes in Networks and Systems,23673389,308,,,2022-01-01,2022,,0,,,Book Series,cr,Conference Review,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9783030855765'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115187902', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115187902?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115187902&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115187902&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115187902,SCOPUS_ID:85115187902,2-s2.0-85115187902,MultiScene: A Large-Scale Dataset and Benchmark for Multiscene Recognition in Single Aerial Images,Hua Y.,IEEE Transactions on Geoscience and Remote Sensing,15580644,60,,,2022-01-01,2022,10.1109/TGRS.2021.3110314,0,"[{'@_fa': 'true', 'affilname': 'Technical University of Munich', 'affiliation-city': 'Munich', 'affiliation-country': 'Germany'}, {'@_fa': 'true', 'affilname': 'Deutsches Zentrum fur Luft- Und Raumfahrt', 'affiliation-city': '\xa0Cologne', 'affiliation-country': 'Germany'}]",,Journal,ar,Article,,17360,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}, {'$': 'Green'}]}",01962892,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115174962', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115174962?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115174962&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115174962&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115174962,SCOPUS_ID:85115174962,2-s2.0-85115174962,"International Conference on Image Processing and Communications, IP&amp;C 2021, International Conference on Computer Recognition Systems, CORES 2021 and International Conference on Advanced Computer Systems, ACS 2021",,Lecture Notes in Networks and Systems,23673389,255,,,2022-01-01,2022,,0,,,Book Series,cr,Conference Review,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9783030815226'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115158216', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115158216?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115158216&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115158216&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115158216,SCOPUS_ID:85115158216,2-s2.0-85115158216,"16th International Conference on Electromechanics and Robotics “Zavalishin’s Readings”, ERZR 2021",,"Smart Innovation, Systems and Technologies",21903026,232,,,2022-01-01,2022,,0,,,Book Series,cr,Conference Review,,21100204111,0,False,,,21903018,,"[{'@_fa': 'true', '$': '9789811628139'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115147380', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115147380?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115147380&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115147380&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115147380,SCOPUS_ID:85115147380,2-s2.0-85115147380,Exploration of Hardware Acceleration Methods for an XNOR Traffic Signs Classifier,Przewlocka-Rus D.,Lecture Notes in Networks and Systems,23673389,255,,34-45,2022-01-01,2022,10.1007/978-3-030-81523-3_4,0,"[{'@_fa': 'true', 'affilname': 'AGH University of Science and Technology', 'affiliation-city': 'Krakow MP', 'affiliation-country': 'Poland'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",23673370,,"[{'@_fa': 'true', '$': '9783030815226'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115102874', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115102874?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115102874&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115102874&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115102874,SCOPUS_ID:85115102874,2-s2.0-85115102874,"A Neuronavigation Toolkit for 3D Visualization, Spatial Registration and Segmentation of Brain Vessels from MR Angiography Images",Duc N.T.,IFMBE Proceedings,14339277,85,,1033-1045,2022-01-01,2022,10.1007/978-3-030-75506-5_81,0,"[{'@_fa': 'true', 'affilname': 'Gwangju Institute of Science and Technology', 'affiliation-city': 'Gwangju', 'affiliation-country': 'South Korea'}, {'@_fa': 'true', 'affilname': 'Institut-Hôpital Neurologique de Montréal', 'affiliation-city': 'Montreal', 'affiliation-country': 'Canada'}]",,Conference Proceeding,cp,Conference Paper,,19400157277,0,False,,,16800737,,"[{'@_fa': 'true', '$': '9783030755058'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115074442', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115074442?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115074442&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115074442&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115074442,SCOPUS_ID:85115074442,2-s2.0-85115074442,"International Conference on Intelligent and Fuzzy Systems, INFUS 2021",,Lecture Notes in Networks and Systems,23673389,307,,,2022-01-01,2022,,0,,,Book Series,cr,Conference Review,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9783030856250'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85114956212', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85114956212?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85114956212&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85114956212&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85114956212,SCOPUS_ID:85114956212,2-s2.0-85114956212,Futuristic Communication Systems Using Mobile Edge Computing,Kaur M.J.,Lecture Notes on Data Engineering and Communications Technologies,23674520,74,,267-281,2022-01-01,2022,10.1007/978-981-16-3448-2_13,0,"[{'@_fa': 'true', 'affilname': 'Seneca College of Applied Arts &amp; Technology', 'affiliation-city': 'Toronto', 'affiliation-country': 'Canada'}]",,Book Series,ch,Book Chapter,,21100975545,0,False,,,23674512,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85114690529', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85114690529?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85114690529&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85114690529&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0165168421003546'}",https://api.elsevier.com/content/abstract/scopus_id/85114690529,SCOPUS_ID:85114690529,2-s2.0-85114690529,Selective fixed-filter active noise control based on convolutional neural network,Shi D.,Signal Processing,,190,,,2022-01-01,January 2022,10.1016/j.sigpro.2021.108317,1,"[{'@_fa': 'true', 'affilname': 'School of Electrical and Electronic Engineering', 'affiliation-city': 'Singapore City', 'affiliation-country': 'Singapore'}]",,Journal,ar,Article,108317,25548,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}",01651684,S0165168421003546,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85113744994', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85113744994?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113744994&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113744994&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85113744994,SCOPUS_ID:85113744994,2-s2.0-85113744994,Bio-inspired VM Introspection for Securing Collaboration Platforms,Huseynov H.,Lecture Notes in Networks and Systems,23673389,312,,32-41,2022-01-01,2022,10.1007/978-3-030-84910-8_4,0,"[{'@_fa': 'true', 'affilname': 'City College of New York', 'affiliation-city': 'New York', 'affiliation-country': 'United States'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9783030849092'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85113737723', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85113737723?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113737723&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113737723&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85113737723,SCOPUS_ID:85113737723,2-s2.0-85113737723,Impact of Interventional Policies Including Vaccine on COVID-19 Propagation and Socio-economic Factors: Predictive Model Enabling Simulations Using Machine Learning and Big Data,Wu H.,Lecture Notes in Networks and Systems,23673389,296,,877-884,2022-01-01,2022,10.1007/978-3-030-82199-9_60,0,"[{'@_fa': 'true', 'affilname': 'Financial Innovation Labs (FinLabs) Synechron Inc.', 'affiliation-city': 'London', 'affiliation-country': 'United Kingdom'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9783030821982'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85113559478', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85113559478?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113559478&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113559478&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85113559478,SCOPUS_ID:85113559478,2-s2.0-85113559478,Small Parts Recognition by Convolutional Neural Networks with Implementation to Virtual Reality Devices for Assisted Assembly Tasks,Židek K.,EAI/Springer Innovations in Communication and Computing,25228609,,,185-196,2022-01-01,2022,10.1007/978-3-030-67241-6_15,0,"[{'@_fa': 'true', 'affilname': 'Technická Univerzita v Košiciach', 'affiliation-city': 'Kosice', 'affiliation-country': 'Slovakia'}]",,Book Series,cp,Conference Paper,,21101019713,0,False,,,25228595,,"[{'@_fa': 'true', '$': '9783030672409'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85113556429', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85113556429?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113556429&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113556429&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85113556429,SCOPUS_ID:85113556429,2-s2.0-85113556429,"5th EAI International Conference on Management of Manufacturing Systems, MMS 2020",,EAI/Springer Innovations in Communication and Computing,25228609,,,,2022-01-01,2022,,0,,,Book Series,cr,Conference Review,,21101019713,0,False,,,25228595,,"[{'@_fa': 'true', '$': '9783030672409'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85113527285', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85113527285?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113527285&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113527285&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85113527285,SCOPUS_ID:85113527285,2-s2.0-85113527285,Development of a Human Identification Software System in Real Time,Boranbayev A.,Lecture Notes in Networks and Systems,23673389,295,,755-770,2022-01-01,2022,10.1007/978-3-030-82196-8_56,0,"[{'@_fa': 'true', 'affilname': 'Nazarbayev University', 'affiliation-city': 'Nur-Sultan', 'affiliation-country': 'Kazakhstan'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9783030821951'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85113525979', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85113525979?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113525979&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113525979&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85113525979,SCOPUS_ID:85113525979,2-s2.0-85113525979,A Novel Three-Level Voting Model for Detecting Misleading Information on COVID-19,Bhowmik S.,Lecture Notes in Networks and Systems,23673389,292,,374-383,2022-01-01,2022,10.1007/978-981-16-4435-1_36,1,"[{'@_fa': 'true', 'affilname': 'Bangladesh Army International University of Science and Technology', 'affiliation-city': 'Cumilla', 'affiliation-country': 'Bangladesh'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9789811644344'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85113484892', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85113484892?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113484892&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113484892&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85113484892,SCOPUS_ID:85113484892,2-s2.0-85113484892,"24th International Conference on Network-Based Information Systems, NBiS-2021",,Lecture Notes in Networks and Systems,23673389,313,,,2022-01-01,2022,,0,,,Book Series,cr,Conference Review,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9783030849122'}]"
